Date,state,hospital_name,city,hospital_subtype,total_beds_7_day_avg,all_adult_hospital_beds_7_day_avg,all_adult_hospital_inpatient_beds_7_day_avg,inpatient_beds_used_7_day_avg,all_adult_hospital_inpatient_bed_occupied_7_day_avg,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_adult_patients_hospitalized_confirmed_covid_7_day_avg,inpatient_beds_7_day_avg,total_icu_beds_7_day_avg,total_staffed_adult_icu_beds_7_day_avg,icu_beds_used_7_day_avg,staffed_adult_icu_bed_occupancy_7_day_avg,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_avg,staffed_icu_adult_patients_confirmed_covid_7_day_avg,total_beds_7_day_sum,all_adult_hospital_beds_7_day_sum,all_adult_hospital_inpatient_beds_7_day_sum,inpatient_beds_used_7_day_sum,all_adult_hospital_inpatient_bed_occupied_7_day_sum,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_adult_patients_hospitalized_confirmed_covid_7_day_sum,inpatient_beds_7_day_sum,total_icu_beds_7_day_sum,total_staffed_adult_icu_beds_7_day_sum,icu_beds_used_7_day_sum,staffed_adult_icu_bed_occupancy_7_day_sum,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_sum,staffed_icu_adult_patients_confirmed_covid_7_day_sum
2021-01-29,HI,KONA COMMUNITY HOSPITAL,KEALAKEKUA,Short Term,94.0,94.0,94.0,55.7,55.7,-999999.0,-999999.0,94.0,9.0,9.0,4.0,-999999.0,-999999.0,-999999.0,658.0,658.0,658.0,390.0,390.0,15.0,12.0,658.0,63.0,63.0,28.0,26.0,10.0,7.0
2021-01-22,HI,KAUAI VETERANS MEMORIAL HOSPITAL,WAIMEA,Critical Access Hospitals,45.0,45.0,25.0,10.7,10.7,0.0,0.0,25.0,4.0,4.0,-999999.0,-999999.0,0.0,0.0,315.0,315.0,175.0,75.0,75.0,0.0,0.0,175.0,28.0,28.0,6.0,6.0,0.0,0.0
2021-02-05,HI,KONA COMMUNITY HOSPITAL,KEALAKEKUA,Short Term,94.0,94.0,94.0,55.0,55.0,-999999.0,-999999.0,94.0,9.0,9.0,-999999.0,-999999.0,0.0,0.0,658.0,658.0,658.0,385.0,385.0,5.0,4.0,658.0,63.0,63.0,10.0,10.0,0.0,0.0
2021-01-29,HI,STRAUB CLINIC AND HOSPITAL,HONOLULU,Short Term,160.6,160.6,159.0,128.3,128.3,7.1,-999999.0,159.0,20.1,20.1,16.1,16.1,-999999.0,-999999.0,1124.0,1124.0,1113.0,898.0,898.0,50.0,13.0,1113.0,141.0,141.0,113.0,113.0,9.0,-999999.0
2021-01-22,HI,WAHIAWA GENERAL HOSPITAL,WAHIAWA,Short Term,42.0,42.0,40.0,26.0,26.0,12.9,12.9,40.0,4.0,4.0,-999999.0,-999999.0,0.0,0.0,294.0,294.0,280.0,182.0,182.0,90.0,90.0,280.0,28.0,28.0,8.0,8.0,0.0,0.0
2021-01-22,HI,KOHALA HOSPITAL,KAPAAU,Critical Access Hospitals,25.0,25.0,25.0,18.7,18.7,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,175.0,175.0,131.0,131.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-29,HI,LANAI COMMUNITY HOSPITAL,LANAI CITY,Critical Access Hospitals,4.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-05,HI,KAUAI VETERANS MEMORIAL HOSPITAL,WAIMEA,Critical Access Hospitals,45.0,45.0,25.0,13.9,13.9,0.0,0.0,25.0,4.0,4.0,-999999.0,-999999.0,0.0,0.0,315.0,315.0,175.0,97.0,97.0,0.0,0.0,175.0,28.0,28.0,9.0,9.0,0.0,0.0
2021-01-29,HI,KAISER FOUNDATION HOSPITAL,HONOLULU,Short Term,403.0,372.0,279.0,143.0,133.0,10.0,10.0,310.0,26.0,18.0,23.0,16.0,-999999.0,-999999.0,2821.0,2604.0,1953.0,1001.0,931.0,70.0,70.0,2170.0,182.0,126.0,161.0,112.0,21.0,21.0
2021-01-29,HI,THE QUEENS MEDICAL CENTER,HONOLULU,Short Term,741.0,741.0,665.0,534.9,521.9,27.0,26.0,665.0,84.0,84.0,49.1,49.1,8.9,8.3,5187.0,5187.0,4655.0,3744.0,3653.0,189.0,182.0,4655.0,588.0,588.0,344.0,344.0,62.0,58.0
2021-01-08,HI,LANAI COMMUNITY HOSPITAL,LANAI CITY,Critical Access Hospitals,4.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-05,HI,LANAI COMMUNITY HOSPITAL,LANAI CITY,Critical Access Hospitals,4.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-22,HI,LEAHI HOSPITAL,HONOLULU,Long Term,4.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-22,HI,MAUI MEMORIAL MEDICAL CENTER,WAILUKU,Short Term,249.0,249.0,219.0,194.0,194.0,20.4,17.6,219.0,25.3,25.3,25.3,25.3,-999999.0,-999999.0,1743.0,1743.0,1533.0,1358.0,1358.0,143.0,123.0,1533.0,177.0,177.0,177.0,177.0,18.0,18.0
2021-01-22,HI,"NORTH HAWAII COMMUNITY HOSPITAL, INC",KAMUELA,Short Term,50.0,50.0,35.0,11.4,11.0,0.0,0.0,35.0,4.0,4.0,-999999.0,-999999.0,0.0,0.0,350.0,350.0,245.0,80.0,77.0,0.0,0.0,245.0,28.0,28.0,10.0,10.0,0.0,0.0
2021-01-29,HI,WAHIAWA GENERAL HOSPITAL,WAHIAWA,Short Term,42.0,42.0,40.0,19.0,19.0,8.4,8.4,40.0,4.3,4.3,-999999.0,-999999.0,-999999.0,-999999.0,294.0,294.0,280.0,133.0,133.0,59.0,59.0,280.0,30.0,30.0,13.0,13.0,6.0,6.0
2021-02-05,HI,HALE HO'OLA HAMAKUA,HONOKAA,Critical Access Hospitals,11.0,11.0,11.0,6.3,6.3,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,77.0,44.0,44.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-22,HI,KAPIOLANI MEDICAL CENTER FOR WOMEN & CHILDREN,HONOLULU,Childrens Hospitals,254.0,100.0,99.0,140.9,39.3,-999999.0,-999999.0,253.0,97.0,-999999.0,61.1,-999999.0,-999999.0,0.0,1778.0,700.0,693.0,986.0,275.0,4.0,-999999.0,1771.0,679.0,21.0,428.0,11.0,-999999.0,0.0
2021-01-22,HI,KUAKINI MEDICAL CENTER,HONOLULU,Short Term,160.0,160.0,100.0,63.7,63.7,-999999.0,-999999.0,100.0,12.0,12.0,5.0,5.0,-999999.0,-999999.0,1120.0,1120.0,700.0,446.0,446.0,25.0,22.0,700.0,84.0,84.0,35.0,35.0,14.0,14.0
2021-02-05,HI,LEAHI HOSPITAL,HONOLULU,Long Term,4.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-29,HI,WILCOX MEMORIAL HOSPITAL,LIHUE,Short Term,72.0,72.0,72.0,50.6,50.6,-999999.0,0.0,72.0,7.0,7.0,5.0,5.0,0.0,0.0,504.0,504.0,504.0,354.0,354.0,-999999.0,0.0,504.0,49.0,49.0,35.0,35.0,0.0,0.0
2021-02-05,HI,KAISER FOUNDATION HOSPITAL,HONOLULU,Short Term,403.0,372.0,279.0,143.0,133.0,10.0,10.0,310.0,26.0,18.0,23.0,16.0,-999999.0,-999999.0,2821.0,2604.0,1953.0,1001.0,931.0,70.0,70.0,2170.0,182.0,126.0,161.0,112.0,21.0,21.0
2021-01-22,HI,HILO MEDICAL CENTER,HILO,Short Term,168.0,167.1,162.0,120.4,120.3,-999999.0,-999999.0,168.0,11.0,11.0,8.9,8.7,0.0,0.0,1176.0,1170.0,1134.0,843.0,842.0,-999999.0,-999999.0,1176.0,77.0,77.0,62.0,61.0,0.0,0.0
2021-01-29,HI,KOHALA HOSPITAL,KAPAAU,Critical Access Hospitals,25.0,25.0,25.0,17.4,17.4,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,175.0,175.0,122.0,122.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-05,HI,"NORTH HAWAII COMMUNITY HOSPITAL, INC",KAMUELA,Short Term,50.0,50.0,35.0,13.0,12.0,-999999.0,-999999.0,35.0,4.0,4.0,-999999.0,-999999.0,0.0,0.0,350.0,350.0,245.0,91.0,84.0,6.0,6.0,245.0,28.0,28.0,14.0,11.0,0.0,0.0
2021-02-05,HI,KUAKINI MEDICAL CENTER,HONOLULU,Short Term,160.0,160.0,100.0,69.1,69.1,-999999.0,-999999.0,100.0,12.0,12.0,5.9,5.9,0.0,0.0,1120.0,1120.0,700.0,484.0,484.0,17.0,17.0,700.0,84.0,84.0,41.0,41.0,0.0,0.0
2021-02-05,HI,SAMUEL MAHELONA MEMORIAL HOSPITAL,KAPAA,Critical Access Hospitals,80.0,80.0,14.0,6.9,6.9,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,560.0,98.0,48.0,48.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-29,HI,MOLOKAI GENERAL HOSPITAL,KAUNAKAKAI,Critical Access Hospitals,21.0,21.0,15.0,-999999.0,-999999.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,147.0,105.0,12.0,12.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-22,HI,THE QUEENS MEDICAL CENTER,HONOLULU,Short Term,741.0,741.0,665.0,533.6,523.6,31.9,30.6,665.0,84.0,84.0,45.4,45.3,7.6,7.4,5187.0,5187.0,4655.0,3735.0,3665.0,223.0,214.0,4655.0,588.0,588.0,318.0,317.0,53.0,52.0
2021-02-05,HI,WILCOX MEMORIAL HOSPITAL,LIHUE,Short Term,72.0,72.0,72.0,42.7,42.7,-999999.0,0.0,72.0,7.0,7.0,-999999.0,-999999.0,-999999.0,0.0,504.0,504.0,504.0,299.0,299.0,5.0,0.0,504.0,49.0,49.0,19.0,19.0,-999999.0,0.0
2021-02-05,HI,KAHUKU MEDICAL CENTER,KAHUKU,Critical Access Hospitals,21.0,21.0,21.0,19.4,19.4,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,147.0,147.0,136.0,136.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-22,HI,ADVENTIST HEALTH CASTLE,KAILUA,Short Term,98.6,98.6,98.6,76.7,76.7,-999999.0,-999999.0,98.6,7.4,7.4,6.7,6.7,-999999.0,-999999.0,690.0,690.0,690.0,537.0,537.0,24.0,21.0,690.0,52.0,52.0,47.0,47.0,11.0,11.0
2021-01-29,HI,"NORTH HAWAII COMMUNITY HOSPITAL, INC",KAMUELA,Short Term,50.0,50.0,35.0,11.9,11.4,0.0,0.0,35.0,4.0,4.0,-999999.0,-999999.0,0.0,0.0,350.0,350.0,245.0,83.0,80.0,0.0,0.0,245.0,28.0,28.0,6.0,6.0,0.0,0.0
2021-02-05,HI,THE QUEENS MEDICAL CENTER,HONOLULU,Short Term,741.0,741.0,665.0,541.3,525.7,25.1,24.6,665.0,84.0,84.0,45.3,45.3,7.6,7.6,5187.0,5187.0,4655.0,3789.0,3680.0,176.0,172.0,4655.0,588.0,588.0,317.0,317.0,53.0,53.0
2021-01-29,HI,KAHUKU MEDICAL CENTER,KAHUKU,Critical Access Hospitals,21.0,21.0,21.0,16.7,16.7,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,147.0,147.0,117.0,117.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-22,HI,LANAI COMMUNITY HOSPITAL,LANAI CITY,Critical Access Hospitals,4.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-29,HI,SHRINERS HOSPITAL FOR CHILDREN,HONOLULU,Childrens Hospitals,24.0,0.0,0.0,-999999.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,7.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-29,HI,HILO MEDICAL CENTER,HILO,Short Term,168.0,168.0,162.0,122.1,121.6,0.0,0.0,168.0,11.0,11.0,8.1,8.1,0.0,0.0,1176.0,1176.0,1134.0,855.0,851.0,0.0,0.0,1176.0,77.0,77.0,57.0,57.0,0.0,0.0
2021-02-05,HI,KAPIOLANI MEDICAL CENTER FOR WOMEN & CHILDREN,HONOLULU,Childrens Hospitals,254.0,100.0,99.0,135.3,51.4,0.0,0.0,253.0,97.0,-999999.0,55.6,-999999.0,0.0,0.0,1778.0,700.0,693.0,947.0,360.0,0.0,0.0,1771.0,679.0,21.0,389.0,12.0,0.0,0.0
2021-01-29,HI,HALE HO'OLA HAMAKUA,HONOKAA,Critical Access Hospitals,11.0,11.0,11.0,6.1,6.1,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,77.0,43.0,43.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-22,HI,SAMUEL MAHELONA MEMORIAL HOSPITAL,KAPAA,Critical Access Hospitals,80.0,80.0,14.0,8.6,8.6,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,560.0,98.0,60.0,60.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-05,HI,STRAUB CLINIC AND HOSPITAL,HONOLULU,Short Term,160.0,160.0,159.0,127.6,127.6,7.0,-999999.0,159.0,20.0,20.0,14.9,14.9,-999999.0,-999999.0,1120.0,1120.0,1113.0,893.0,893.0,49.0,20.0,1113.0,140.0,140.0,104.0,104.0,16.0,7.0
2021-01-22,HI,HALE HO'OLA HAMAKUA,HONOKAA,Critical Access Hospitals,11.0,11.0,11.0,7.3,7.3,0.0,0.0,11.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,77.0,77.0,77.0,51.0,51.0,0.0,0.0,77.0,14.0,14.0,0.0,0.0,0.0,0.0
2021-01-29,HI,KAUAI VETERANS MEMORIAL HOSPITAL,WAIMEA,Critical Access Hospitals,45.0,45.0,25.0,11.4,11.4,0.0,0.0,25.0,4.0,4.0,-999999.0,-999999.0,0.0,0.0,315.0,315.0,175.0,80.0,80.0,0.0,0.0,175.0,28.0,28.0,5.0,5.0,0.0,0.0
2021-01-22,HI,KAHUKU MEDICAL CENTER,KAHUKU,Critical Access Hospitals,21.0,21.0,21.0,17.7,17.7,6.1,-999999.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,147.0,147.0,124.0,124.0,43.0,20.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0
